5,1150,5,956715569
5,2100,4,956716113
5,2111,1,956716374
5,1172,4,957717191
5,1173,2,956716317
5,1179,4,960972016
5,649,5,956704257
5,1185,5,956715569
5,1188,4,964828503
5,1189,5,956715288
5,2134,1,956716294
5,1193,4,957716612
5,1196,3,956715455
5,1198,3,956715455
5,1199,5,956715455
5,2146,1,956716374
5,2147,2,956716588
5,2150,3,956715834
5,3101,4,956715865
5,3108,4,960971992
5,3111,5,956704056
5,3134,5,957717123
5,1537,5,956704788
5,1554,2,956704788
5,2503,5,956704191
5,3168,4,964828900
5,2512,5,956715383
5,2513,1,956716541
5,3182,5,984195682
5,1587,1,956716374
5,1594,3,964828599
5,3504,4,960971857
5,1900,5,964828352
5,3505,4,956704056
5,1912,3,964828542
5,2571,4,997454126
5,300,2,956704716
5,2575,4,997453762
5,306,4,957716754
5,3521,5,956715569
5,3524,1,956716263
5,1921,4,997454464
5,2580,4,956705056
5,1929,5,957716861
5,318,4,956704257
5,326,4,956704519
5,2599,5,957716949
5,3543,4,956715383
5,3547,4,960972741
5,1945,5,957717274
5,1947,4,997454036
5,334,4,957717503
5,17,3,956704584
5,3552,2,956715942
5,1952,5,957717017
5,1954,3,960972782
5,25,3,957717322
5,348,2,956704972
5,29,4,960972720
5,1960,4,956715597
5,1961,4,956703977
5,1962,3,956715569
5,1963,4,960972887
5,1965,4,956715865
5,1966,4,960972016
5,30,3,957717422
5,32,4,960971916
5,34,4,956704584
5,357,3,956705185
5,36,4,957717191
5,39,3,964828636
5,2915,4,956715942
5,2917,4,997454429
5,2919,5,960972760
5,1974,1,956716478
5,1975,1,956715569
5,45,3,956704953
5,50,4,956704911
5,373,4,964828652
5,58,5,956705033
5,2938,4,957716904
5,1991,1,956716294
5,1200,3,956715597
5,1203,5,957717274
5,1206,4,957717631
5,1208,5,957716754
5,1210,2,956715805
5,1211,5,997454080
5,1212,5,997453796
5,1213,4,957716861
5,1214,4,960971715
5,1217,3,956715383
5,1219,5,957716861
5,80,5,957717093
5,1220,2,956716016
5,1221,4,998315055
5,1222,5,960972760
5,1225,3,956715288
5,1228,5,956716777
5,1230,4,957716717
5,1231,2,956715421
5,2973,4,957717557
5,1235,4,957716820
5,1237,5,957716673
5,1240,3,956715421
5,1242,3,956715490
5,1244,4,960971948
5,2985,2,956716232
5,1246,3,956715834
5,1247,4,957716673
5,2987,1,956715714
5,1248,4,956716823
5,1249,4,963271979
5,2989,2,956716132
5,1250,4,957716949
5,1251,5,957717017
5,1252,5,956704257
5,1253,4,960972693
5,720,4,957717191
5,1254,5,957716795
5,722,3,960971992
5,2997,4,957717631
5,1258,4,997453909
5,1259,3,956715421
5,1263,3,957717463
5,1264,4,960972693
5,1265,4,960972693
5,1270,3,997453960
5,1273,4,964828734
5,1276,5,957716795
5,1278,4,957717463
5,1280,4,957717017
5,1283,4,960971931
5,750,5,957716639
5,1285,4,956715622
5,1288,5,956715490
5,759,5,956704448
5,1291,3,956715942
5,1293,2,956715383
5,1294,4,957716949
5,1295,4,956715942
5,1296,2,956715383
5,1299,3,956715288
5,2241,1,956716541
5,2248,3,960972693
5,778,4,960972645
5,3201,4,957716904
5,1617,4,956704673
5,3224,5,956716750
5,2286,1,956716183
5,2289,5,957716979
5,1633,4,960972693
5,1635,4,957717595
5,1641,4,956705185
5,1649,5,956704519
5,3262,4,957716451
5,1663,2,956716016
5,2612,5,960971797
5,1673,4,997454212
5,1674,4,964828706
5,2624,5,957717158
5,3289,5,956704305
5,1694,3,956705056
5,1699,3,963271900
5,2641,2,956716343
5,2645,5,960971797
5,2648,4,957717423
5,2664,4,957717463
5,2692,4,956704656
5,446,4,956704854
5,448,4,956704788
5,457,4,997454349
5,3671,4,997454367
5,3683,4,960971696
5,1300,5,956715421
5,1305,4,956715888
5,1307,5,956715490
5,495,2,964828782
5,1321,3,956715888
5,1333,4,997454140
5,800,4,960972032
5,1354,4,960971992
5,1358,3,956704829
5,2300,5,963272000
5,2301,4,956715966
5,2303,5,960971857
5,2312,3,956715714
5,1373,3,956716478
5,1374,4,956715714
5,1376,2,956715805
5,2324,3,956704829
5,858,4,956703932
5,1392,5,956704716
5,1394,3,956715518
5,866,4,956704788
5,2348,2,956715648
5,2349,4,956715455
5,2357,5,956716873
5,1704,3,956704887
5,2366,3,963272166
5,2369,3,956716207
5,899,4,957717557
5,1719,5,957717223
5,2376,2,956716343
5,2378,1,956716454
5,111,5,957716717
5,2384,4,956703954
5,3334,5,960971875
5,1734,2,956704081
5,2391,4,956705112
5,2395,4,960972782
5,2396,3,956704475
5,3342,3,956715910
5,3359,4,957717322
5,3361,2,956715455
5,3362,4,997453796
5,150,3,956704716
5,154,2,957717678
5,2716,2,956715805
5,2717,1,956716438
5,161,3,997454486
5,162,4,956704953
5,2725,4,997454180
5,2728,5,957717123
5,3388,1,956716407
5,1784,3,997454464
5,2739,2,956715942
5,2745,3,956716157
5,2746,2,956716157
5,2750,2,956715865
5,2751,1,956716438
5,3703,4,964828575
5,2762,4,956704584
5,1036,3,956715455
5,508,4,956704972
5,1041,4,957717678
5,3735,4,960971654
5,2791,4,956715569
5,2794,1,956716438
5,527,5,956704219
5,2003,1,956716294
5,535,4,964828734
5,2010,5,957716795
5,2011,4,956716113
5,3751,4,964828782
5,2019,5,956703977
5,541,4,956715288
5,1077,5,964828799
5,1079,2,956715648
5,549,4,956704746
5,2020,3,956715288
5,2021,3,956716374
5,2022,5,956716207
5,2028,5,956704519
5,1080,4,957717322
5,1089,4,956704996
5,1090,3,956715518
5,1091,1,956716541
5,1094,5,956704887
5,562,5,956704746
5,1096,4,956715648
5,1097,4,956715569
